parliament_id;parliament_label;parliament_period_id;parliament_period_label;mandate_id;mandate_label;politician_id;first_name;last_name;full_name;academic_title;sex;year_of_birth;party_id;party_name;party_short_name;faction;electoral_district_id;electoral_district_label;electoral_list;list_position;mandate_type;info;start_date;end_date;active_now;politician_url;mandate_api_path;politician_api_path;abgeordnetenwatch_url;wikidata_id;official_profile_url;official_contact_address;official_contact_email;official_contact_phone;official_website;constituency_office_address;constituency_office_email;constituency_office_phone;email_address;sprechstunden_json;next_sprechstunde_date;next_sprechstunde_text
2;Berlin;133;Berlin 2021 - 2026;54274;Maik Penn (Berlin 2021 - 2026);117823;Maik;Penn;Maik Penn;;m;1981;2;CDU;CDU;CDU (Berlin 2021 - 2026);11100;906 - Treptow-Köpenick 6 (Berlin 2021 - 2026);;;constituency;;;;True;https://www.abgeordnetenwatch.de/profile/maik-penn;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54274;https://www.abgeordnetenwatch.de/api/v2/politicians/117823;https://www.abgeordnetenwatch.de/profile/maik-penn;;https://www.parlament-berlin.de/Abgeordnete/maik-penn;Abgeordnetenhaus von Berlin, Niederkirchnerstr. 5, 10111 Berlin;buero@penn-tk.de;;http://www.penn-tk.de/;Stellingdamm 15, 12555 Berlin, Tel.: 030 65075392;;030 65075392;buero@penn-tk.de;[];;
2;Berlin;133;Berlin 2021 - 2026;54273;Stefan Evers (Berlin 2021 - 2026);28882;Stefan;Evers;Stefan Evers;;m;1979;2;CDU;CDU;CDU (Berlin 2021 - 2026);11097;903 - Treptow-Köpenick 3 (Berlin 2021 - 2026);;;constituency;;;;True;https://www.abgeordnetenwatch.de/profile/stefan-evers;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54273;https://www.abgeordnetenwatch.de/api/v2/politicians/28882;https://www.abgeordnetenwatch.de/profile/stefan-evers;;https://www.parlament-berlin.de/Abgeordnete/stefan-evers;Abgeordnetenhaus von Berlin, Niederkirchnerstr. 5, 10111 Berlin;buero@stefan-evers.de;;https://stefan-evers.de/;Coloniaallee 29, 12524 Berlin, Tel.: 0151 41 61 27 53;buero@stefan-evers.de;0151 41 61 27 53;buero@stefan-evers.de;[];;
2;Berlin;133;Berlin 2021 - 2026;54271;Robbin Juhnke (Berlin 2021 - 2026);117455;Robbin;Juhnke;Robbin Juhnke;Dr.;m;1967;2;CDU;CDU;CDU (Berlin 2021 - 2026);11093;805 - Neukölln 5 (Berlin 2021 - 2026);;;constituency;;;;True;https://www.abgeordnetenwatch.de/profile/robbin-juhnke;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54271;https://www.abgeordnetenwatch.de/api/v2/politicians/117455;https://www.abgeordnetenwatch.de/profile/robbin-juhnke;;https://www.parlament-berlin.de/Abgeordnete/robbin-juhnke;Abgeordnetenhaus von Berlin, Niederkirchnerstr. 5, 10111 Berlin;juhnke@cdu-fraktion.berlin.de;;http://www.robbin-juhnke.de/;Alt-Buckow 6, 12349 Berlin, Tel.: 030 72295363;;030 72295363;juhnke@cdu-fraktion.berlin.de;[];;
2;Berlin;133;Berlin 2021 - 2026;54270;Christopher Förster (Berlin 2021 - 2026);122769;Christopher;Förster;Christopher Förster;;m;1986;2;CDU;CDU;CDU (Berlin 2021 - 2026);11092;804 - Neukölln 4 (Berlin 2021 - 2026);;;constituency;;;;True;https://www.abgeordnetenwatch.de/profile/christopher-foerster;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54270;https://www.abgeordnetenwatch.de/api/v2/politicians/122769;https://www.abgeordnetenwatch.de/profile/christopher-foerster;;https://www.parlament-berlin.de/Abgeordnete/christopher-forster;Abgeordnetenhaus von Berlin, Niederkirchnerstr. 5, 10111 Berlin, Webseite;kontakt@christopher-foerster.de;;https://www.christopher-foerster.de/;Lipschitzallee 69, 12353 Berlin, Tel.: 030 83197514;;030 83197514;kontakt@christopher-foerster.de;[];;
2;Berlin;133;Berlin 2021 - 2026;54269;Ina Czyborra (Berlin 2021 - 2026);117451;Ina;Czyborra;Ina Czyborra;Dr.;f;1966;1;SPD;SPD;SPD (Berlin 2021 - 2026);11080;606 - Steglitz-Zehlendorf 6 (Berlin 2021 - 2026);Bezirksliste Steglitz-Zehlendorf (Berlin 2021 - 2026);;list;;;;True;https://www.abgeordnetenwatch.de/profile/ina-czyborra;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54269;https://www.abgeordnetenwatch.de/api/v2/politicians/117451;https://www.abgeordnetenwatch.de/profile/ina-czyborra;;https://www.parlament-berlin.de/Abgeordnete/ina-czyborra;Abgeordnetenhaus von Berlin, Niederkirchnerstr. 5, 10111 Berlin;ina.czyborra@spd.parlament-berlin.de;;http://www.czyborra.berlin;Dr. Ina Czyborra (MdA), Teltower Damm 40, 14167 Berlin, Tel.: 030 80908961;;030 80908961;ina.czyborra@spd.parlament-berlin.de;[];;
2;Berlin;133;Berlin 2021 - 2026;54268;Mirjam Golm (Berlin 2021 - 2026);176507;Mirjam;Golm;Mirjam Golm;;f;;1;SPD;SPD;SPD (Berlin 2021 - 2026);11079;605 - Steglitz-Zehlendorf 5 (Berlin 2021 - 2026);Bezirksliste Steglitz-Zehlendorf (Berlin 2021 - 2026);;list;;;;True;https://www.abgeordnetenwatch.de/profile/mirjam-golm;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54268;https://www.abgeordnetenwatch.de/api/v2/politicians/176507;https://www.abgeordnetenwatch.de/profile/mirjam-golm;;https://www.parlament-berlin.de/Abgeordnete/mirjam-golm;Abgeordnetenhaus von Berlin, Niederkirchnerstr. 5, 10111 Berlin;mirjam.golm@spd.parlament-berlin.de;;https://mirjamgolm.de/;Thaliaweg 15, 12249 Berlin, Tel.: 030 76886551 und mobil 0176 97710413;;030 76886551;mirjam.golm@spd.parlament-berlin.de;[];;
2;Berlin;133;Berlin 2021 - 2026;54264;Stefanie Bung (Berlin 2021 - 2026);132788;Stefanie;Bung;Stefanie Bung;;f;1978;2;CDU;CDU;CDU (Berlin 2021 - 2026);11069;407 - Charlottenburg-Wilmersdorf 7 (Berlin 2021 - 2026);;;constituency;;;;True;https://www.abgeordnetenwatch.de/profile/stefanie-bung;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54264;https://www.abgeordnetenwatch.de/api/v2/politicians/132788;https://www.abgeordnetenwatch.de/profile/stefanie-bung;;https://www.parlament-berlin.de/Abgeordnete/stefanie-bung;Abgeordnetenhaus von Berlin, Niederkirchnerstr. 5, 10111 Berlin;bung@cdu-fraktion.berlin.de;;https://www.stefanie-bung.de/;Warnemünder Str. 29, 14199 Berlin;;;bung@cdu-fraktion.berlin.de;[];;
2;Berlin;133;Berlin 2021 - 2026;54262;Dirk Stettner (Berlin 2021 - 2026);117449;Dirk;Stettner;Dirk Stettner;;m;1969;2;CDU;CDU;CDU (Berlin 2021 - 2026);11057;304 - Pankow 4 (Berlin 2021 - 2026);;;constituency;;;;True;https://www.abgeordnetenwatch.de/profile/dirk-stettner;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54262;https://www.abgeordnetenwatch.de/api/v2/politicians/117449;https://www.abgeordnetenwatch.de/profile/dirk-stettner;;https://www.parlament-berlin.de/Abgeordnete/dirk-stettner;Abgeordnetenhaus von Berlin, Niederkirchnerstr. 5, 10111 Berlin;info@dirk-stettner.de;;http://www.dirk-stettner.de/;Pistoriusplatz 21, 13086 Berlin, Tel.: 030 220444490;;030 220444490;info@dirk-stettner.de;[];;
2;Berlin;133;Berlin 2021 - 2026;54260;Sevim Aydin (Berlin 2021 - 2026);122905;Sevim;Aydin;Sevim Aydin;;f;1972;1;SPD;SPD;SPD (Berlin 2021 - 2026);11050;203 - Friedrichshain-Kreuzberg 3 (Berlin 2021 - 2026);Bezirksliste Friedrichshain-Kreuzberg (Berlin 2021 - 2026);;list;;;;True;https://www.abgeordnetenwatch.de/profile/sevim-aydin;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54260;https://www.abgeordnetenwatch.de/api/v2/politicians/122905;https://www.abgeordnetenwatch.de/profile/sevim-aydin;Q109881333;https://www.parlament-berlin.de/Abgeordnete/sevim-aydin;Abgeordnetenhaus von Berlin, Niederkirchnerstr. 5, 10111 Berlin, (030) 23252288;kontakt@sevim-aydin.de;030) 23252288;https://www.sevim-aydin.de/;Wassertorstr. 2, 10969 Berlin;;;kontakt@sevim-aydin.de;[];;
2;Berlin;133;Berlin 2021 - 2026;54259;Sven Heinemann (Berlin 2021 - 2026);117553;Sven;Heinemann;Sven Heinemann;;m;1978;1;SPD;SPD;SPD (Berlin 2021 - 2026);11053;206 - Friedrichshain-Kreuzberg 6 (Berlin 2021 - 2026);Bezirksliste Friedrichshain-Kreuzberg (Berlin 2021 - 2026);;list;;;;True;https://www.abgeordnetenwatch.de/profile/sven-heinemann;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54259;https://www.abgeordnetenwatch.de/api/v2/politicians/117553;https://www.abgeordnetenwatch.de/profile/sven-heinemann;;https://www.parlament-berlin.de/Abgeordnete/sven-heinemann;Abgeordnetenhaus von Berlin, Niederkirchnerstr. 5, 10111 Berlin;sven.heinemann@spd.parlament-berlin.de;;http://www.svenheinemann.de;Grünberger Straße 4, 10243 Berlin, Tel.: 030 29363364;;030 29363364;sven.heinemann@spd.parlament-berlin.de;[];;
2;Berlin;133;Berlin 2021 - 2026;54258;Kurt Wansner (Berlin 2021 - 2026);117505;Kurt;Wansner;Kurt Wansner;;m;1947;2;CDU;CDU;CDU (Berlin 2021 - 2026);11050;203 - Friedrichshain-Kreuzberg 3 (Berlin 2021 - 2026);Bezirksliste Friedrichshain-Kreuzberg (Berlin 2021 - 2026);;list;;;;True;https://www.abgeordnetenwatch.de/profile/kurt-wansner;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54258;https://www.abgeordnetenwatch.de/api/v2/politicians/117505;https://www.abgeordnetenwatch.de/profile/kurt-wansner;;https://www.parlament-berlin.de/Abgeordnete/kurt-wansner;Abgeordnetenhaus von Berlin, Niederkirchnerstr. 5, 10111 Berlin;kontakt@kurtwansner.de;;http://www.kurtwansner.de/;Petersburger Str. 49, 10249 Berlin;;;kontakt@kurtwansner.de;[];;
2;Berlin;133;Berlin 2021 - 2026;54255;Roman Simon (Berlin 2021 - 2026);117541;Roman;Simon;Roman Simon;;m;1974;2;CDU;CDU;CDU (Berlin 2021 - 2026);11086;705 - Tempelhof-Schöneberg 5 (Berlin 2021 - 2026);;;constituency;;;;True;https://www.abgeordnetenwatch.de/profile/roman-simon;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54255;https://www.abgeordnetenwatch.de/api/v2/politicians/117541;https://www.abgeordnetenwatch.de/profile/roman-simon;;https://www.parlament-berlin.de/Abgeordnete/roman-simon;Abgeordnetenhaus von Berlin, Niederkirchnerstr. 5, 10111 Berlin;info@romansimon.de;;http://www.romansimon.de/;Kaiserstraße 144, 12105 Berlin;;;info@romansimon.de;[];;
2;Berlin;133;Berlin 2021 - 2026;54254;Melanie Kühnemann-Grunow (Berlin 2021 - 2026);122932;Melanie;Kühnemann-Grunow;Melanie Kühnemann-Grunow;;f;1972;1;SPD;SPD;SPD (Berlin 2021 - 2026);11088;707 - Tempelhof-Schöneberg 7 (Berlin 2021 - 2026);Bezirksliste Tempelhof-Schöneberg (Berlin 2021 - 2026);;list;;;;True;https://www.abgeordnetenwatch.de/profile/melanie-kuehnemann-grunow;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54254;https://www.abgeordnetenwatch.de/api/v2/politicians/122932;https://www.abgeordnetenwatch.de/profile/melanie-kuehnemann-grunow;;https://www.parlament-berlin.de/Abgeordnete/melanie-kuhnemann-grunow;Abgeordnetenhaus von Berlin, Niederkirchnerstr. 5, 10111 Berlin;melanie.kuehnemann@spd.parlament-berlin.de;;http://www.melanie-kuehnemann.de;John-Locke-Str. 19, 12305 Berlin, Tel.: 030 47050270;;030 47050270;melanie.kuehnemann@spd.parlament-berlin.de;[];;
2;Berlin;133;Berlin 2021 - 2026;54253;Karsten Ludwig Woldeit (Berlin 2021 - 2026);122995;Karsten Ludwig;Woldeit;Karsten Ludwig Woldeit;;m;1975;9;AfD;AfD;AfD (Berlin 2021 - 2026);11107;1101 - Lichtenberg 1 (Berlin 2021 - 2026);Landesliste (Berlin 2021 - 2026);;list;;;;True;https://www.abgeordnetenwatch.de/profile/karsten-ludwig-woldeit;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54253;https://www.abgeordnetenwatch.de/api/v2/politicians/122995;https://www.abgeordnetenwatch.de/profile/karsten-ludwig-woldeit;;;;;;;;;;;[];;
2;Berlin;133;Berlin 2021 - 2026;54252;Thorsten Weiß (Berlin 2021 - 2026);123026;Thorsten;Weiß;Thorsten Weiß;;m;1983;9;AfD;AfD;AfD (Berlin 2021 - 2026);11113;1201 - Reinickendorf 1 (Berlin 2021 - 2026);Landesliste (Berlin 2021 - 2026);;list;;;;True;https://www.abgeordnetenwatch.de/profile/thorsten-weiss;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54252;https://www.abgeordnetenwatch.de/api/v2/politicians/123026;https://www.abgeordnetenwatch.de/profile/thorsten-weiss;;https://www.parlament-berlin.de/Abgeordnete/thorsten-weiss;Abgeordnetenhaus von Berlin, Niederkirchnerstr. 5, 10111 Berlin;weiss@afd-fraktion.berlin;;http://www.thorsten-weiss.de/;;;;weiss@afd-fraktion.berlin;[];;
2;Berlin;133;Berlin 2021 - 2026;54251;Marc Vallendar (Berlin 2021 - 2026);122982;Marc;Vallendar;Marc Vallendar;;m;1986;9;AfD;AfD;AfD (Berlin 2021 - 2026);11063;401 - Charlottenburg-Wilmersdorf 1 (Berlin 2021 - 2026);Landesliste (Berlin 2021 - 2026);;list;;;;True;https://www.abgeordnetenwatch.de/profile/marc-vallendar;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54251;https://www.abgeordnetenwatch.de/api/v2/politicians/122982;https://www.abgeordnetenwatch.de/profile/marc-vallendar;;https://www.parlament-berlin.de/Abgeordnete/marc-vallendar;Abgeordnetenhaus von Berlin, Niederkirchnerstr. 5, 10111 Berlin;vallendar@afd-fraktion.berlin;;http://www.marc-vallendar.de;;;;vallendar@afd-fraktion.berlin;[];;
2;Berlin;133;Berlin 2021 - 2026;54250;Martin Trefzer (Berlin 2021 - 2026);123054;Martin;Trefzer;Martin Trefzer;;m;;9;AfD;AfD;AfD (Berlin 2021 - 2026);11099;905 - Treptow-Köpenick 5 (Berlin 2021 - 2026);Landesliste (Berlin 2021 - 2026);;list;;;;True;https://www.abgeordnetenwatch.de/profile/martin-trefzer;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54250;https://www.abgeordnetenwatch.de/api/v2/politicians/123054;https://www.abgeordnetenwatch.de/profile/martin-trefzer;;https://www.parlament-berlin.de/Abgeordnete/martin-trefzer;Abgeordnetenhaus von Berlin, Niederkirchnerstr. 5, 10111 Berlin;mtrefzer.agh@gmail.com;;;Winckelmannstraße 31, 12487 Berlin;;;mtrefzer.agh@gmail.com;[];;
2;Berlin;133;Berlin 2021 - 2026;54249;Tommy Tabor (Berlin 2021 - 2026);123033;Tommy;Tabor;Tommy Tabor;;m;1982;9;AfD;AfD;AfD (Berlin 2021 - 2026);11071;502 - Spandau 2 (Berlin 2021 - 2026);Landesliste (Berlin 2021 - 2026);;list;;;;True;https://www.abgeordnetenwatch.de/profile/tommy-tabor;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54249;https://www.abgeordnetenwatch.de/api/v2/politicians/123033;https://www.abgeordnetenwatch.de/profile/tommy-tabor;;https://www.parlament-berlin.de/Abgeordnete/tommy-tabor;Abgeordnetenhaus von Berlin, Niederkirchnerstr. 5, 10111 Berlin;tabor@afd-fraktion.berlin;;;;;;tabor@afd-fraktion.berlin;[];;
2;Berlin;133;Berlin 2021 - 2026;54248;Harald Laatsch (Berlin 2021 - 2026);141104;Harald;Laatsch;Harald Laatsch;;m;1956;9;AfD;AfD;AfD (Berlin 2021 - 2026);11069;407 - Charlottenburg-Wilmersdorf 7 (Berlin 2021 - 2026);Landesliste (Berlin 2021 - 2026);;list;;;;True;https://www.abgeordnetenwatch.de/profile/harald-laatsch;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54248;https://www.abgeordnetenwatch.de/api/v2/politicians/141104;https://www.abgeordnetenwatch.de/profile/harald-laatsch;;https://www.parlament-berlin.de/Abgeordnete/harald-laatsch;Abgeordnetenhaus von Berlin, Niederkirchnerstr. 5, 10111 Berlin;laatsch@afd-fraktion.berlin;;https://harald-laatsch.de/;;;;laatsch@afd-fraktion.berlin;[];;
2;Berlin;133;Berlin 2021 - 2026;54247;Frank-Christian Hansel (Berlin 2021 - 2026);123047;Frank-Christian;Hansel;Frank-Christian Hansel;;m;1964;9;AfD;AfD;AfD (Berlin 2021 - 2026);11083;702 - Tempelhof-Schöneberg 2 (Berlin 2021 - 2026);Landesliste (Berlin 2021 - 2026);;list;;;;True;https://www.abgeordnetenwatch.de/profile/frank-christian-hansel;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54247;https://www.abgeordnetenwatch.de/api/v2/politicians/123047;https://www.abgeordnetenwatch.de/profile/frank-christian-hansel;;https://www.parlament-berlin.de/Abgeordnete/frank-christian-hansel;Abgeordnetenhaus von Berlin, Niederkirchnerstr. 5, 10111 Berlin;info@frank-hansel.de;;http://www.frank-hansel.de;Winckelmannstraße 31, 12487 Berlin;;;info@frank-hansel.de;[];;
2;Berlin;133;Berlin 2021 - 2026;54245;Hugh Theodore Bronson (Berlin 2021 - 2026);122984;Hugh Theodore;Bronson;Hugh Theodore Bronson;Dr.;m;1961;9;AfD;AfD;AfD (Berlin 2021 - 2026);11064;402 - Charlottenburg-Wilmersdorf 2 (Berlin 2021 - 2026);Landesliste (Berlin 2021 - 2026);;list;;;;True;https://www.abgeordnetenwatch.de/profile/hugh-theodore-bronson;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54245;https://www.abgeordnetenwatch.de/api/v2/politicians/122984;https://www.abgeordnetenwatch.de/profile/hugh-theodore-bronson;;;;;;;;;;;[];;
2;Berlin;133;Berlin 2021 - 2026;54244;Kristin Brinker (Berlin 2021 - 2026);141106;Kristin;Brinker;Kristin Brinker;Dr.;f;1972;9;AfD;AfD;AfD (Berlin 2021 - 2026);11075;601 - Steglitz-Zehlendorf 1 (Berlin 2021 - 2026);Landesliste (Berlin 2021 - 2026);;list;;;;True;https://www.abgeordnetenwatch.de/profile/kristin-brinker;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54244;https://www.abgeordnetenwatch.de/api/v2/politicians/141106;https://www.abgeordnetenwatch.de/profile/kristin-brinker;;https://www.parlament-berlin.de/Abgeordnete/kristin-brinker;Abgeordnetenhaus von Berlin, Niederkirchnerstr. 5, 10111 Berlin;mail@kristin-brinker.de;;https://kristin-brinker.de/;Eichhorster Weg 80, 13435 Berlin, Tel.: 0174 3777303;buergerbuero@kristin-brinker.de;0174 3777303;buergerbuero@kristin-brinker.de;[];;
2;Berlin;133;Berlin 2021 - 2026;54243;Steffen Zillich (Berlin 2021 - 2026);117550;Steffen;Zillich;Steffen Zillich;;m;1971;8;Die Linke;Die Linke;Die Linke (Berlin 2021 - 2026);11052;205 - Friedrichshain-Kreuzberg 5 (Berlin 2021 - 2026);Landesliste (Berlin 2021 - 2026);10;list;;;;True;https://www.abgeordnetenwatch.de/profile/steffen-zillich;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54243;https://www.abgeordnetenwatch.de/api/v2/politicians/117550;https://www.abgeordnetenwatch.de/profile/steffen-zillich;;https://www.parlament-berlin.de/Abgeordnete/steffen-zillich;Abgeordnetenhaus von Berlin, Niederkirchnerstr. 5, 10111 Berlin;zillich@linksfraktion.berlin;;http://www.steffen-zillich.de/;Weidenweg 17, 10249 Berlin, Tel.: 030 42801476;;030 42801476;zillich@linksfraktion.berlin;[];;
2;Berlin;133;Berlin 2021 - 2026;54241;Tobias Schulze (Berlin 2021 - 2026);118005;Tobias;Schulze;Tobias Schulze;;m;1976;8;Die Linke;Die Linke;Die Linke (Berlin 2021 - 2026);11047;107 - Mitte 7 (Berlin 2021 - 2026);Landesliste (Berlin 2021 - 2026);8;list;;;;True;https://www.abgeordnetenwatch.de/profile/tobias-schulze;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54241;https://www.abgeordnetenwatch.de/api/v2/politicians/118005;https://www.abgeordnetenwatch.de/profile/tobias-schulze;;https://www.parlament-berlin.de/Abgeordnete/tobias-schulze;Abgeordnetenhaus von Berlin, Niederkirchnerstr. 5, 10111 Berlin;;;http://www.tobiasschulze.berlin/;Tegeler Str. 39, 13353 Berlin;buero.schulze@linksfraktion.berlin;;buero.schulze@linksfraktion.berlin;[];;
2;Berlin;133;Berlin 2021 - 2026;54240;Katina Schubert (Berlin 2021 - 2026);176655;Katina;Schubert;Katina Schubert;;f;1961;8;Die Linke;Die Linke;Die Linke (Berlin 2021 - 2026);11117;1205 - Reinickendorf 5 (Berlin 2021 - 2026);Landesliste (Berlin 2021 - 2026);3;list;;;;True;https://www.abgeordnetenwatch.de/profile/katina-schubert;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54240;https://www.abgeordnetenwatch.de/api/v2/politicians/176655;https://www.abgeordnetenwatch.de/profile/katina-schubert;;https://www.parlament-berlin.de/Abgeordnete/katina-schubert;Abgeordnetenhaus von Berlin, Niederkirchnerstr. 5, 10111 Berlin;schubert@linksfraktion.berlin;;http://www.katina-schubert.de/;Vierwaldstätter Weg 16, 13407 Berlin, Tel.: 030 48620057;fuxxbau@wk.linksfraktion.berlin;030 48620057;fuxxbau@wk.linksfraktion.berlin;[];;
2;Berlin;133;Berlin 2021 - 2026;54239;Niklas Schrader (Berlin 2021 - 2026);141114;Niklas;Schrader;Niklas Schrader;;m;1981;8;Die Linke;Die Linke;Die Linke (Berlin 2021 - 2026);11094;806 - Neukölln 6 (Berlin 2021 - 2026);Landesliste (Berlin 2021 - 2026);17;list;;;;True;https://www.abgeordnetenwatch.de/profile/niklas-schrader;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54239;https://www.abgeordnetenwatch.de/api/v2/politicians/141114;https://www.abgeordnetenwatch.de/profile/niklas-schrader;;https://www.parlament-berlin.de/Abgeordnete/niklas-schrader;Abgeordnetenhaus von Berlin, Niederkirchnerstr. 5, 10111 Berlin;n.schrader@linksfraktion.berlin;;http://www.niklas-schrader.de;Schierker Str. 26, 12051 Berlin;;;n.schrader@linksfraktion.berlin;[];;
2;Berlin;133;Berlin 2021 - 2026;54237;Niklas Schenker (Berlin 2021 - 2026);176635;Niklas;Schenker;Niklas Schenker;;m;1993;8;Die Linke;Die Linke;Die Linke (Berlin 2021 - 2026);11065;403 - Charlottenburg-Wilmersdorf 3 (Berlin 2021 - 2026);Landesliste (Berlin 2021 - 2026);19;list;;;;True;https://www.abgeordnetenwatch.de/profile/niklas-schenker;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54237;https://www.abgeordnetenwatch.de/api/v2/politicians/176635;https://www.abgeordnetenwatch.de/profile/niklas-schenker;;https://www.parlament-berlin.de/Abgeordnete/niklas-schenker;Abgeordnetenhaus von Berlin, Niederkirchnerstr. 5, 10111 Berlin, Webseite;schenker@linksfraktion.berlin;;https://www.niklasschenker.de/;Behaimstr. 17, 10585 Berlin;;;schenker@linksfraktion.berlin;[];;
2;Berlin;133;Berlin 2021 - 2026;54235;Carsten Schatz (Berlin 2021 - 2026);117433;Carsten;Schatz;Carsten Schatz;;m;1970;185;parteilos;parteilos;Die Linke (Berlin 2021 - 2026);11100;906 - Treptow-Köpenick 6 (Berlin 2021 - 2026);Landesliste (Berlin 2021 - 2026);6;list;;;;True;https://www.abgeordnetenwatch.de/profile/carsten-schatz;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54235;https://www.abgeordnetenwatch.de/api/v2/politicians/117433;https://www.abgeordnetenwatch.de/profile/carsten-schatz;;https://www.parlament-berlin.de/Abgeordnete/carsten-schatz;Abgeordnetenhaus von Berlin, Niederkirchnerstr. 5, 10111 Berlin;schatz@linksfraktion.berlin;;http://www.carsten-schatz.de/;Wißlerstraße 24, 12587 Berlin;;;schatz@linksfraktion.berlin;[];;
2;Berlin;133;Berlin 2021 - 2026;54234;Kristian Ronneburg (Berlin 2021 - 2026);122828;Kristian;Ronneburg;Kristian Ronneburg;;m;1986;8;Die Linke;Die Linke;Die Linke (Berlin 2021 - 2026);11106;1006 - Marzahn-Hellersdorf 6 (Berlin 2021 - 2026);Landesliste (Berlin 2021 - 2026);15;list;;;;True;https://www.abgeordnetenwatch.de/profile/kristian-ronneburg;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54234;https://www.abgeordnetenwatch.de/api/v2/politicians/122828;https://www.abgeordnetenwatch.de/profile/kristian-ronneburg;;https://www.parlament-berlin.de/Abgeordnete/kristian-ronneburg;Abgeordnetenhaus von Berlin, Niederkirchnerstr. 5, 10111 Berlin;ronneburg@linksfraktion.berlin;;http://www.kristian-ronneburg.de;Cecilienplatz 5, 12619 Berlin;;;ronneburg@linksfraktion.berlin;[];;
2;Berlin;133;Berlin 2021 - 2026;54233;Klaus Lederer (Berlin 2021 - 2026);117504;Klaus;Lederer;Klaus Lederer;;m;1974;185;parteilos;parteilos;Die Linke (Berlin 2021 - 2026);11056;303 - Pankow 3 (Berlin 2021 - 2026);Landesliste (Berlin 2021 - 2026);1;list;;;;True;https://www.abgeordnetenwatch.de/profile/klaus-lederer;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54233;https://www.abgeordnetenwatch.de/api/v2/politicians/117504;https://www.abgeordnetenwatch.de/profile/klaus-lederer;;https://www.parlament-berlin.de/Abgeordnete/klaus-lederer;Abgeordnetenhaus von Berlin, Niederkirchnerstr. 5, 10111 Berlin;info@klaus-lederer.de;;https://klaus-lederer.de/;Weydingerstraße 14 - 16, 10178 Berlin;;;info@klaus-lederer.de;[];;
2;Berlin;133;Berlin 2021 - 2026;54232;Anne Helm (Berlin 2021 - 2026);29180;Anne;Helm;Anne Helm;;f;1986;8;Die Linke;Die Linke;Die Linke (Berlin 2021 - 2026);11043;103 - Mitte 3 (Berlin 2021 - 2026);Landesliste (Berlin 2021 - 2026);5;list;;;;True;https://www.abgeordnetenwatch.de/profile/anne-helm;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54232;https://www.abgeordnetenwatch.de/api/v2/politicians/29180;https://www.abgeordnetenwatch.de/profile/anne-helm;;https://www.parlament-berlin.de/Abgeordnete/anne-helm;Abgeordnetenhaus von Berlin, Niederkirchnerstr. 5, 10111 Berlin;helm@linksfraktion.berlin;;;Weydingerstraße 14 - 16, 10178 Berlin;;;helm@linksfraktion.berlin;[];;
